student_id,unmastered_count,baseline_attempts,pso_attempts,efficiency_percent,is_penalized,recommended_path
254.0,16,214,201,6.07,0,bangun_ruang -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> teorema_pythagoras -> trigonometri -> statistika_dasar -> eksponen_logaritma -> peluang_dasar -> sistem_persamaan_linear -> matriks -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral
255.0,18,244,232,4.92,0,aljabar_dasar -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> trigonometri -> peluang_dasar -> statistika_dasar -> bangun_ruang -> eksponen_logaritma -> barisan_deret -> sistem_persamaan_linear -> matriks -> fungsi_kuadrat -> limit -> turunan -> integral
256.0,16,220,208,5.45,0,barisan_deret -> perbandingan -> aritmatika_sosial -> statistika_dasar -> himpunan -> teorema_pythagoras -> trigonometri -> peluang_dasar -> bangun_ruang -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> fungsi_kuadrat -> limit -> turunan -> integral
257.0,19,246,234,4.88,0,bilangan_bulat -> aljabar_dasar -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> trigonometri -> statistika_dasar -> peluang_dasar -> bangun_ruang -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral
258.0,18,236,230,2.54,0,aljabar_dasar -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> statistika_dasar -> peluang_dasar -> bangun_ruang -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> barisan_deret -> trigonometri -> fungsi_kuadrat -> limit -> turunan -> integral
259.0,18,239,227,5.02,0,bilangan_bulat -> aljabar_dasar -> persamaan_linear_satu_variabel -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> trigonometri -> statistika_dasar -> peluang_dasar -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> bangun_ruang -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral
260.0,18,240,228,5.0,0,aljabar_dasar -> persamaan_linear_satu_variabel -> aritmatika_sosial -> perbandingan -> himpunan -> statistika_dasar -> teorema_pythagoras -> trigonometri -> peluang_dasar -> bangun_ruang -> sistem_persamaan_linear -> matriks -> eksponen_logaritma -> fungsi_kuadrat -> limit -> turunan -> integral -> barisan_deret
261.0,18,237,225,5.06,0,aljabar_dasar -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> trigonometri -> peluang_dasar -> statistika_dasar -> barisan_deret -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> bangun_ruang -> fungsi_kuadrat -> limit -> turunan -> integral
262.0,18,244,238,2.46,0,aljabar_dasar -> persamaan_linear_satu_variabel -> fungsi_kuadrat -> perbandingan -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> statistika_dasar -> peluang_dasar -> bangun_ruang -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> trigonometri -> barisan_deret -> limit -> turunan -> integral
263.0,19,248,236,4.84,0,bilangan_bulat -> aljabar_dasar -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> trigonometri -> bangun_ruang -> statistika_dasar -> peluang_dasar -> sistem_persamaan_linear -> matriks -> eksponen_logaritma -> fungsi_kuadrat -> limit -> turunan -> integral -> barisan_deret
264.0,18,240,234,2.5,0,aljabar_dasar -> persamaan_linear_satu_variabel -> fungsi_kuadrat -> perbandingan -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> statistika_dasar -> eksponen_logaritma -> bangun_ruang -> peluang_dasar -> sistem_persamaan_linear -> matriks -> barisan_deret -> trigonometri -> limit -> turunan -> integral
265.0,18,244,232,4.92,0,aljabar_dasar -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> statistika_dasar -> teorema_pythagoras -> trigonometri -> himpunan -> peluang_dasar -> bangun_ruang -> sistem_persamaan_linear -> matriks -> barisan_deret -> eksponen_logaritma -> fungsi_kuadrat -> limit -> turunan -> integral
266.0,18,245,233,4.9,0,aljabar_dasar -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> himpunan -> peluang_dasar -> bangun_ruang -> statistika_dasar -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> teorema_pythagoras -> trigonometri -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral
267.0,17,235,229,2.55,0,bilangan_bulat -> persamaan_linear_satu_variabel -> perbandingan -> himpunan -> teorema_pythagoras -> eksponen_logaritma -> statistika_dasar -> bangun_ruang -> peluang_dasar -> sistem_persamaan_linear -> matriks -> barisan_deret -> trigonometri -> fungsi_kuadrat -> limit -> turunan -> integral
268.0,19,253,241,4.74,0,bilangan_bulat -> aljabar_dasar -> persamaan_linear_satu_variabel -> fungsi_kuadrat -> perbandingan -> barisan_deret -> statistika_dasar -> aritmatika_sosial -> teorema_pythagoras -> trigonometri -> himpunan -> peluang_dasar -> bangun_ruang -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> limit -> turunan -> integral
269.0,18,231,219,5.19,0,aljabar_dasar -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> himpunan -> statistika_dasar -> teorema_pythagoras -> trigonometri -> peluang_dasar -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> bangun_ruang -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral
270.0,19,249,243,2.41,0,bilangan_bulat -> aljabar_dasar -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> statistika_dasar -> peluang_dasar -> bangun_ruang -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> trigonometri -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral
271.0,17,235,229,2.55,0,bilangan_bulat -> perbandingan -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> statistika_dasar -> peluang_dasar -> bangun_ruang -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> barisan_deret -> trigonometri -> fungsi_kuadrat -> limit -> turunan -> integral
272.0,19,253,241,4.74,0,bilangan_bulat -> aljabar_dasar -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> trigonometri -> statistika_dasar -> peluang_dasar -> eksponen_logaritma -> bangun_ruang -> sistem_persamaan_linear -> matriks -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral
273.0,17,222,210,5.41,0,bilangan_bulat -> aljabar_dasar -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> trigonometri -> statistika_dasar -> peluang_dasar -> eksponen_logaritma -> bangun_ruang -> sistem_persamaan_linear -> matriks -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral
274.0,18,245,233,4.9,0,aljabar_dasar -> persamaan_linear_satu_variabel -> aritmatika_sosial -> perbandingan -> himpunan -> statistika_dasar -> teorema_pythagoras -> trigonometri -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> bangun_ruang -> peluang_dasar -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral
275.0,19,253,241,4.74,0,bilangan_bulat -> aljabar_dasar -> persamaan_linear_satu_variabel -> perbandingan -> bangun_ruang -> himpunan -> aritmatika_sosial -> statistika_dasar -> teorema_pythagoras -> trigonometri -> eksponen_logaritma -> peluang_dasar -> barisan_deret -> sistem_persamaan_linear -> matriks -> fungsi_kuadrat -> limit -> turunan -> integral
276.0,19,245,233,4.9,0,bilangan_bulat -> aljabar_dasar -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> trigonometri -> statistika_dasar -> peluang_dasar -> bangun_ruang -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral
277.0,18,238,226,5.04,0,bilangan_bulat -> aljabar_dasar -> persamaan_linear_satu_variabel -> aritmatika_sosial -> himpunan -> statistika_dasar -> peluang_dasar -> eksponen_logaritma -> bangun_ruang -> teorema_pythagoras -> trigonometri -> sistem_persamaan_linear -> matriks -> fungsi_kuadrat -> limit -> turunan -> integral -> barisan_deret
278.0,17,235,223,5.11,0,persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> trigonometri -> statistika_dasar -> peluang_dasar -> bangun_ruang -> eksponen_logaritma -> barisan_deret -> sistem_persamaan_linear -> matriks -> fungsi_kuadrat -> limit -> turunan -> integral
279.0,17,217,211,2.76,0,persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> statistika_dasar -> bangun_ruang -> peluang_dasar -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> fungsi_kuadrat -> limit -> turunan -> integral -> trigonometri -> barisan_deret
280.0,18,243,237,2.47,0,aljabar_dasar -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> statistika_dasar -> peluang_dasar -> eksponen_logaritma -> bangun_ruang -> sistem_persamaan_linear -> matriks -> trigonometri -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral
281.0,18,243,231,4.94,0,aljabar_dasar -> persamaan_linear_satu_variabel -> himpunan -> perbandingan -> aritmatika_sosial -> bangun_ruang -> statistika_dasar -> teorema_pythagoras -> trigonometri -> peluang_dasar -> barisan_deret -> sistem_persamaan_linear -> matriks -> eksponen_logaritma -> fungsi_kuadrat -> limit -> turunan -> integral
282.0,18,238,232,2.52,0,bilangan_bulat -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> teorema_pythagoras -> statistika_dasar -> himpunan -> peluang_dasar -> bangun_ruang -> eksponen_logaritma -> barisan_deret -> sistem_persamaan_linear -> matriks -> trigonometri -> fungsi_kuadrat -> limit -> turunan -> integral
283.0,16,219,207,5.48,0,perbandingan -> aritmatika_sosial -> bangun_ruang -> himpunan -> teorema_pythagoras -> trigonometri -> statistika_dasar -> peluang_dasar -> barisan_deret -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> fungsi_kuadrat -> limit -> turunan -> integral
284.0,18,239,233,2.51,0,aljabar_dasar -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> statistika_dasar -> peluang_dasar -> bangun_ruang -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> barisan_deret -> trigonometri -> fungsi_kuadrat -> limit -> turunan -> integral
285.0,16,206,200,2.91,0,aljabar_dasar -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> statistika_dasar -> peluang_dasar -> bangun_ruang -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> barisan_deret -> trigonometri -> fungsi_kuadrat -> limit -> turunan -> integral
286.0,19,246,236,4.07,0,peluang_dasar -> bilangan_bulat -> aljabar_dasar -> teorema_pythagoras -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> himpunan -> statistika_dasar -> eksponen_logaritma -> bangun_ruang -> sistem_persamaan_linear -> matriks -> fungsi_kuadrat -> limit -> turunan -> integral -> barisan_deret -> trigonometri
287.0,16,209,197,5.74,0,persamaan_linear_satu_variabel -> perbandingan -> himpunan -> teorema_pythagoras -> trigonometri -> statistika_dasar -> barisan_deret -> peluang_dasar -> bangun_ruang -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> fungsi_kuadrat -> limit -> turunan -> integral
288.0,17,234,228,2.56,0,bilangan_bulat -> perbandingan -> aritmatika_sosial -> himpunan -> statistika_dasar -> teorema_pythagoras -> peluang_dasar -> bangun_ruang -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> barisan_deret -> trigonometri -> fungsi_kuadrat -> limit -> turunan -> integral
289.0,18,224,212,5.36,0,bilangan_bulat -> aljabar_dasar -> persamaan_linear_satu_variabel -> aritmatika_sosial -> teorema_pythagoras -> trigonometri -> himpunan -> peluang_dasar -> statistika_dasar -> eksponen_logaritma -> bangun_ruang -> sistem_persamaan_linear -> matriks -> fungsi_kuadrat -> limit -> turunan -> integral -> barisan_deret
290.0,18,250,238,4.8,0,bilangan_bulat -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> trigonometri -> peluang_dasar -> statistika_dasar -> eksponen_logaritma -> bangun_ruang -> sistem_persamaan_linear -> matriks -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral
291.0,16,220,214,2.73,0,perbandingan -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> statistika_dasar -> peluang_dasar -> bangun_ruang -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral -> trigonometri
292.0,17,225,219,2.67,0,persamaan_linear_satu_variabel -> perbandingan -> himpunan -> aritmatika_sosial -> peluang_dasar -> teorema_pythagoras -> trigonometri -> statistika_dasar -> bangun_ruang -> eksponen_logaritma -> fungsi_kuadrat -> sistem_persamaan_linear -> matriks -> barisan_deret -> limit -> turunan -> integral
293.0,19,242,227,6.2,0,bilangan_bulat -> aljabar_dasar -> barisan_deret -> persamaan_linear_satu_variabel -> aritmatika_sosial -> perbandingan -> himpunan -> statistika_dasar -> teorema_pythagoras -> trigonometri -> peluang_dasar -> bangun_ruang -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> fungsi_kuadrat -> limit -> turunan -> integral
294.0,16,218,206,5.5,0,perbandingan -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> trigonometri -> statistika_dasar -> peluang_dasar -> bangun_ruang -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral
295.0,17,235,223,5.11,0,bilangan_bulat -> persamaan_linear_satu_variabel -> himpunan -> perbandingan -> statistika_dasar -> teorema_pythagoras -> trigonometri -> bangun_ruang -> peluang_dasar -> eksponen_logaritma -> barisan_deret -> sistem_persamaan_linear -> matriks -> fungsi_kuadrat -> limit -> turunan -> integral
296.0,17,228,216,5.26,0,persamaan_linear_satu_variabel -> perbandingan -> statistika_dasar -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> trigonometri -> peluang_dasar -> eksponen_logaritma -> bangun_ruang -> sistem_persamaan_linear -> matriks -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral
297.0,16,220,208,5.45,0,persamaan_linear_satu_variabel -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> trigonometri -> statistika_dasar -> peluang_dasar -> barisan_deret -> bangun_ruang -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> fungsi_kuadrat -> limit -> turunan -> integral
298.0,18,238,226,5.04,0,aljabar_dasar -> persamaan_linear_satu_variabel -> perbandingan -> himpunan -> aritmatika_sosial -> teorema_pythagoras -> trigonometri -> statistika_dasar -> peluang_dasar -> eksponen_logaritma -> bangun_ruang -> sistem_persamaan_linear -> matriks -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral
299.0,16,220,208,5.45,0,eksponen_logaritma -> bangun_ruang -> aritmatika_sosial -> persamaan_linear_satu_variabel -> himpunan -> barisan_deret -> teorema_pythagoras -> trigonometri -> peluang_dasar -> statistika_dasar -> sistem_persamaan_linear -> matriks -> fungsi_kuadrat -> limit -> turunan -> integral
300.0,18,236,224,5.08,0,aljabar_dasar -> persamaan_linear_satu_variabel -> perbandingan -> himpunan -> aritmatika_sosial -> teorema_pythagoras -> trigonometri -> eksponen_logaritma -> peluang_dasar -> bangun_ruang -> statistika_dasar -> sistem_persamaan_linear -> matriks -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral
301.0,19,247,235,4.86,0,bilangan_bulat -> aljabar_dasar -> persamaan_linear_satu_variabel -> perbandingan -> himpunan -> aritmatika_sosial -> statistika_dasar -> teorema_pythagoras -> trigonometri -> bangun_ruang -> peluang_dasar -> eksponen_logaritma -> barisan_deret -> sistem_persamaan_linear -> matriks -> fungsi_kuadrat -> limit -> turunan -> integral
302.0,15,199,192,3.52,0,barisan_deret -> perbandingan -> aritmatika_sosial -> teorema_pythagoras -> statistika_dasar -> peluang_dasar -> bangun_ruang -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> fungsi_kuadrat -> limit -> turunan -> integral -> trigonometri
303.0,15,196,184,6.12,0,perbandingan -> trigonometri -> aritmatika_sosial -> himpunan -> statistika_dasar -> peluang_dasar -> bangun_ruang -> barisan_deret -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> fungsi_kuadrat -> limit -> turunan -> integral
304.0,17,228,222,2.63,0,bilangan_bulat -> perbandingan -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> peluang_dasar -> eksponen_logaritma -> statistika_dasar -> bangun_ruang -> sistem_persamaan_linear -> matriks -> barisan_deret -> trigonometri -> fungsi_kuadrat -> limit -> turunan -> integral
305.0,18,242,236,2.48,0,aljabar_dasar -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> peluang_dasar -> statistika_dasar -> bangun_ruang -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> barisan_deret -> trigonometri -> fungsi_kuadrat -> limit -> turunan -> integral
306.0,16,214,201,6.07,0,statistika_dasar -> perbandingan -> aritmatika_sosial -> himpunan -> peluang_dasar -> bangun_ruang -> teorema_pythagoras -> trigonometri -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral
307.0,16,219,213,2.74,0,bilangan_bulat -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> peluang_dasar -> statistika_dasar -> barisan_deret -> eksponen_logaritma -> bangun_ruang -> sistem_persamaan_linear -> matriks -> trigonometri -> fungsi_kuadrat -> limit -> turunan -> integral
308.0,16,220,202,8.18,0,aljabar_dasar -> aritmatika_sosial -> perbandingan -> himpunan -> teorema_pythagoras -> trigonometri -> statistika_dasar -> bangun_ruang -> sistem_persamaan_linear -> matriks -> barisan_deret -> eksponen_logaritma -> fungsi_kuadrat -> limit -> turunan -> integral
309.0,17,229,223,2.62,0,aljabar_dasar -> fungsi_kuadrat -> perbandingan -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> statistika_dasar -> peluang_dasar -> bangun_ruang -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> barisan_deret -> trigonometri -> limit -> turunan -> integral
310.0,18,240,231,3.75,0,aljabar_dasar -> aritmatika_sosial -> persamaan_linear_satu_variabel -> perbandingan -> himpunan -> teorema_pythagoras -> statistika_dasar -> peluang_dasar -> bangun_ruang -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> trigonometri -> fungsi_kuadrat -> limit -> turunan -> integral -> barisan_deret
311.0,18,239,227,5.02,0,aljabar_dasar -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> trigonometri -> peluang_dasar -> statistika_dasar -> bangun_ruang -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral
312.0,17,228,216,5.26,0,bilangan_bulat -> persamaan_linear_satu_variabel -> aritmatika_sosial -> himpunan -> bangun_ruang -> teorema_pythagoras -> trigonometri -> peluang_dasar -> statistika_dasar -> eksponen_logaritma -> barisan_deret -> sistem_persamaan_linear -> matriks -> fungsi_kuadrat -> limit -> turunan -> integral
313.0,17,234,222,5.13,0,bilangan_bulat -> perbandingan -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> trigonometri -> statistika_dasar -> bangun_ruang -> eksponen_logaritma -> peluang_dasar -> barisan_deret -> sistem_persamaan_linear -> matriks -> fungsi_kuadrat -> limit -> turunan -> integral
314.0,17,218,209,4.13,0,bilangan_bulat -> aljabar_dasar -> teorema_pythagoras -> aritmatika_sosial -> himpunan -> statistika_dasar -> peluang_dasar -> bangun_ruang -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> barisan_deret -> trigonometri -> fungsi_kuadrat -> limit -> turunan -> integral
315.0,17,228,216,5.26,0,persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> himpunan -> statistika_dasar -> teorema_pythagoras -> trigonometri -> bangun_ruang -> peluang_dasar -> barisan_deret -> sistem_persamaan_linear -> matriks -> eksponen_logaritma -> fungsi_kuadrat -> limit -> turunan -> integral
316.0,17,234,222,5.13,0,bilangan_bulat -> perbandingan -> himpunan -> aritmatika_sosial -> teorema_pythagoras -> trigonometri -> bangun_ruang -> peluang_dasar -> eksponen_logaritma -> statistika_dasar -> barisan_deret -> sistem_persamaan_linear -> matriks -> fungsi_kuadrat -> limit -> turunan -> integral
317.0,16,213,201,5.63,0,persamaan_linear_satu_variabel -> aritmatika_sosial -> himpunan -> bangun_ruang -> teorema_pythagoras -> trigonometri -> statistika_dasar -> peluang_dasar -> sistem_persamaan_linear -> matriks -> barisan_deret -> eksponen_logaritma -> fungsi_kuadrat -> limit -> turunan -> integral
318.0,19,248,236,4.84,0,bilangan_bulat -> aljabar_dasar -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> trigonometri -> statistika_dasar -> eksponen_logaritma -> bangun_ruang -> sistem_persamaan_linear -> matriks -> barisan_deret -> peluang_dasar -> fungsi_kuadrat -> limit -> turunan -> integral
319.0,16,220,207,5.91,0,bangun_ruang -> himpunan -> persamaan_linear_satu_variabel -> aritmatika_sosial -> eksponen_logaritma -> teorema_pythagoras -> trigonometri -> peluang_dasar -> statistika_dasar -> sistem_persamaan_linear -> matriks -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral
320.0,18,237,221,6.75,0,aljabar_dasar -> aritmatika_sosial -> persamaan_linear_satu_variabel -> perbandingan -> himpunan -> bangun_ruang -> statistika_dasar -> teorema_pythagoras -> trigonometri -> sistem_persamaan_linear -> matriks -> peluang_dasar -> barisan_deret -> eksponen_logaritma -> fungsi_kuadrat -> limit -> turunan -> integral
321.0,16,220,208,5.45,0,persamaan_linear_satu_variabel -> aritmatika_sosial -> himpunan -> statistika_dasar -> teorema_pythagoras -> trigonometri -> peluang_dasar -> bangun_ruang -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral
322.0,16,213,201,5.63,0,aljabar_dasar -> teorema_pythagoras -> perbandingan -> trigonometri -> himpunan -> statistika_dasar -> bangun_ruang -> peluang_dasar -> eksponen_logaritma -> fungsi_kuadrat -> barisan_deret -> sistem_persamaan_linear -> matriks -> limit -> turunan -> integral
323.0,19,247,241,2.43,0,bilangan_bulat -> aljabar_dasar -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> trigonometri -> statistika_dasar -> peluang_dasar -> bangun_ruang -> eksponen_logaritma -> fungsi_kuadrat -> sistem_persamaan_linear -> matriks -> barisan_deret -> limit -> turunan -> integral
324.0,17,233,221,5.15,0,persamaan_linear_satu_variabel -> aritmatika_sosial -> perbandingan -> himpunan -> teorema_pythagoras -> trigonometri -> statistika_dasar -> peluang_dasar -> bangun_ruang -> sistem_persamaan_linear -> matriks -> barisan_deret -> eksponen_logaritma -> fungsi_kuadrat -> limit -> turunan -> integral
325.0,18,245,239,2.45,0,aljabar_dasar -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> trigonometri -> statistika_dasar -> peluang_dasar -> eksponen_logaritma -> bangun_ruang -> fungsi_kuadrat -> limit -> sistem_persamaan_linear -> matriks -> barisan_deret -> turunan -> integral
326.0,18,245,233,4.9,0,aljabar_dasar -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> himpunan -> statistika_dasar -> peluang_dasar -> bangun_ruang -> eksponen_logaritma -> teorema_pythagoras -> trigonometri -> sistem_persamaan_linear -> matriks -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral
327.0,17,225,219,2.67,0,bilangan_bulat -> perbandingan -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> peluang_dasar -> statistika_dasar -> bangun_ruang -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> trigonometri -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral
328.0,18,231,219,5.19,0,aljabar_dasar -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> trigonometri -> statistika_dasar -> peluang_dasar -> bangun_ruang -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral
329.0,17,229,223,2.62,0,aljabar_dasar -> persamaan_linear_satu_variabel -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> statistika_dasar -> eksponen_logaritma -> peluang_dasar -> bangun_ruang -> barisan_deret -> sistem_persamaan_linear -> matriks -> fungsi_kuadrat -> limit -> turunan -> integral -> trigonometri
330.0,17,228,222,2.63,0,persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> statistika_dasar -> peluang_dasar -> eksponen_logaritma -> bangun_ruang -> sistem_persamaan_linear -> matriks -> barisan_deret -> trigonometri -> fungsi_kuadrat -> limit -> turunan -> integral
331.0,18,236,224,5.08,0,aljabar_dasar -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> himpunan -> statistika_dasar -> teorema_pythagoras -> trigonometri -> bangun_ruang -> eksponen_logaritma -> peluang_dasar -> sistem_persamaan_linear -> matriks -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral
332.0,17,221,215,2.71,0,persamaan_linear_satu_variabel -> perbandingan -> barisan_deret -> aritmatika_sosial -> himpunan -> statistika_dasar -> teorema_pythagoras -> eksponen_logaritma -> peluang_dasar -> bangun_ruang -> sistem_persamaan_linear -> matriks -> fungsi_kuadrat -> limit -> turunan -> integral -> trigonometri
333.0,17,229,216,5.68,0,statistika_dasar -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> trigonometri -> bangun_ruang -> peluang_dasar -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> barisan_deret -> fungsi_kuadrat -> limit -> turunan -> integral
334.0,18,244,238,2.46,0,bilangan_bulat -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> statistika_dasar -> peluang_dasar -> bangun_ruang -> eksponen_logaritma -> barisan_deret -> sistem_persamaan_linear -> matriks -> trigonometri -> fungsi_kuadrat -> limit -> turunan -> integral
335.0,18,238,220,7.56,0,bilangan_bulat -> aljabar_dasar -> aritmatika_sosial -> perbandingan -> peluang_dasar -> himpunan -> barisan_deret -> teorema_pythagoras -> trigonometri -> statistika_dasar -> bangun_ruang -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> fungsi_kuadrat -> limit -> turunan -> integral
336.0,17,229,216,5.68,0,eksponen_logaritma -> persamaan_linear_satu_variabel -> fungsi_kuadrat -> perbandingan -> himpunan -> aritmatika_sosial -> teorema_pythagoras -> trigonometri -> statistika_dasar -> peluang_dasar -> bangun_ruang -> sistem_persamaan_linear -> matriks -> barisan_deret -> limit -> turunan -> integral
337.0,19,254,248,2.36,0,bilangan_bulat -> aljabar_dasar -> persamaan_linear_satu_variabel -> perbandingan -> aritmatika_sosial -> himpunan -> teorema_pythagoras -> statistika_dasar -> peluang_dasar -> bangun_ruang -> eksponen_logaritma -> sistem_persamaan_linear -> matriks -> barisan_deret -> trigonometri -> fungsi_kuadrat -> limit -> turunan -> integral
